child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp,country
1.221956524088322,-1.5486880654812176,0.45873987274205386,0.17914479474773642,-1.368551892994733,0.607425021686425,-1.5316134976645388,1.628242586872281,-1.4198330318638848,Afghanistan
-0.27160396771637346,-0.1854919240794175,0.11453701562924008,0.29620384867907285,0.12240366796417164,-0.029220855297920106,0.6649455003275099,-1.0213669755363992,-0.06834096850126548,Albania
0.16737200021879672,0.23269125575652463,-0.9496631175556227,-0.3495339799571799,0.33684217767201374,1.064806752458897,0.6837518502191609,0.1567583417374981,-0.009846355243070924,Algeria
1.4664621447328257,0.873370722873091,-1.8466453052586225,0.11178532497908393,-0.3042397453963612,1.3477378260591633,-1.0496153313412366,1.7475861955373722,-0.167795755887987,Angola
-0.6927333726130943,0.45731100878095027,-0.08041091986694633,0.5803561062079905,0.6584677959158733,-1.0035131463086873,0.7118693873102262,-0.48463105170144505,0.6698280064913372,Antigua and Barbuda
-0.39095107217991043,-0.7058726886384861,0.6151140293437253,-1.346221793830668,0.6411230277125471,1.2883556743328286,0.6177131043116966,-0.2602059474631486,0.5554834415549027,Argentina
-0.1952688933819359,-0.5790471766859202,-0.8231313069624479,0.19225605227211,-0.2000348448832913,0.4406300074205285,0.3767776612722302,-0.9710175276623156,-0.2298787249433762,Armenia
-1.3664644439437885,-0.644281090079618,0.7916396770388017,-0.9512826357338533,1.292434395882335,-1.188760008375729,1.182527737025958,-0.69189131709684,1.647768357968898,Australia
-1.4635283671808217,0.6161601184083586,1.336361215481008,0.27166744149439465,1.3273124129937972,-1.432279390313102,1.049895879617038,-1.3075153012976088,1.5793467667293712,Austria
0.48661268502494215,0.6914065368487877,-0.1397787079406051,-0.9654970202061174,0.5133329442385015,0.9327397873430439,-0.04712183906534364,-0.7028107647541966,0.17223684856502233,Azerbaijan
-0.8519007563804986,1.0181682946537174,-0.5360398647411548,0.3645588305302929,1.2864742990207627,0.40344810269473097,0.6366433433442179,-0.45523212566048776,1.0269251750609927,Bahrain
0.6906867557487717,-0.9264123749287556,-1.3490307990471235,-0.8889569585663684,-1.0278293739539806,0.368186359247819,0.08677777939933222,-0.2959853465933621,-1.206853494576211,Bangladesh
-0.409398966140126,0.27008472115155213,0.5769824006048883,0.2992424614556462,0.4766714450166602,-2.289442417367737,0.7025090973137158,-0.8619561771997898,0.8529721315881558,Barbados
-1.2463424859089391,0.6187384650994532,-0.25056144696586835,0.714620023117802,0.5235133199536957,1.0098687409345426,0.08677777939933222,-1.23576809918116,0.1938614901742999,Belarus
-1.4234127264947916,1.1434909283622847,1.2711927344900324,0.9316541813435312,1.2864742990207627,-0.7750818581151777,1.0051354759027236,-0.7695461776930502,1.5423480423707863,Belgium
-0.16178658473891663,0.7832393249635407,-0.4294221553530333,0.544794280803897,-0.06709367098892373,-1.2036602000622412,0.18810557424644572,0.02158391560921725,-0.02826825592363314,Belize
1.4050535723766828,-0.40066383507800113,-0.9895611343598782,-0.0989634573609858,-1.2680781000283963,-1.4205831072608803,-0.8492276613932838,1.4551726223746826,-1.206853494576211,Benin
0.5620767770352108,0.36700460847772054,-0.4294221553530333,0.8502974993460709,-0.2350192296639617,0.2177246122832358,0.25819414535806734,-0.25135545461077485,-0.49333372538717496,Bhutan
0.6391992786749582,0.3258740658060256,-0.5985065089147813,-0.21894607179078135,-0.3752939069365635,0.5453289142604478,0.2082007525406936,0.3709390502457915,-0.5583288154805233,Bolivia
-1.0462394956546939,-0.10745314994680036,1.357689655739956,0.37613058899436314,0.104886763064249,-1.0276482473008646,0.7118693873102262,-1.506397037847061,0.012496183115363492,Bosnia and Herzegovina
0.7443915627537463,0.4008363834766401,0.6725992344220475,0.37613058899436314,0.3618673192731452,0.5588821369924217,-1.417478362664085,0.14947241088292426,0.22878637835006366,Botswana
-0.11605655318634651,-1.4591093269756124,0.8660424102912831,-1.7963434739829143,0.4326603490817706,0.5084420550626881,0.46444816489254565,-0.838470022841033,0.6120639511885069,Brazil
-0.6757637703723578,0.9775462729709012,-1.8549292384403133,-0.5189503952311411,1.838406323808548,1.0961543746884193,0.7398773040954052,-0.7922706038510452,1.387434277494553,Brunei
-0.6509060104960622,0.5874618782216996,0.22695303430571304,0.42432438364496483,0.4766714450166602,-1.2265079387880613,0.43534337873966167,-1.12583512950279,0.2789928997200682,Bulgaria
1.4439317602210595,-0.6850221694134698,0.18192874752496832,-0.43680234030508386,-1.4657127463747186,0.3276448873755136,-1.317525146034036,1.6462237824679744,-1.3934832151606458,Burkina Faso
1.254605876497333,-1.7000046789596466,1.4615292070846835,-0.02154867108310352,-1.9794321858527513,0.8341553556712421,-1.3423833769125633,1.7814353802513407,-2.0094411909909913,Burundi
0.5965258500509026,0.6865209940083049,-0.2213362080815331,0.5953388486040458,-1.0013912842333954,-0.3410908844562591,-0.36599170430211736,0.14947241088292426,-1.1823534264485949,Cambodia
1.3808769334303652,-0.4928040038287431,-0.46136346894464997,-0.5727121233768117,-0.9570826716111671,-0.7615184176759452,-1.3923593805834606,1.3547720223538922,-0.8373275881768741,Cameroon
-1.230443098621678,-0.13447410020645437,1.3997760699123374,-0.3684866061631837,1.278459470283669,-0.41264659419761,1.1209374627972342,-1.0470013047852396,1.5865093770291239,Canada
0.14112792093562698,0.019950898439463214,-0.9953163913438239,0.6514058251913261,-0.31402088101926684,-1.9012389561105723,0.2979398708379331,-0.00967300156266898,-0.21125932112141255,Cape Verde
1.6648440233923358,-1.3295501586839384,-1.0595695461045573,-0.60034441566224,-1.8561746858307195,-0.717797736728145,-2.7398728605562175,1.3955095172991328,-1.5650763886256107,Central African Republic
1.6707463338338762,0.17634315160549083,-0.7545081044141906,0.13231738552878877,-1.2199864006821572,0.27310669592062714,-1.4933666199831916,1.8894212018955778,-1.0931300396148471,Chad
-0.841699577781828,0.2083335010833644,0.5740234842542234,-0.3542494053120468,0.6712396342537194,0.5627154294144647,0.9238571808997348,-0.7470647981846875,0.7075110429886042,Chile
-0.3207902543302174,-0.26842020540869993,-0.48909057185540805,-0.8356796756471578,0.08870890324295512,0.34384553381545074,0.5030720297346682,-1.0992273191912802,0.005130485020527962,China
-0.17122402358705685,-0.9347132209749714,0.4618470275279469,-1.1886222647835214,0.19878386662167968,-0.15874744960643283,0.6743548291853992,-0.6065196263492634,0.21806507670812067,Colombia
1.2021711184726684,-0.8856712955949038,-0.7649363363122111,0.3876124688155786,-1.4772553274181408,-0.15653078749778232,-0.387761483251891,1.2012116693011452,-1.1971222115930908,Comoros
1.4439317602210595,0.3226566143867793,0.55917292116804,0.3263125186925317,-2.1652556195793267,1.284246604455731,-1.3673279212658886,1.8734120693160181,-1.7603952275536052,"Congo, Dem. Rep."
0.9177870781079234,1.2862747423602126,-2.19346299260401,0.4709964831345825,-0.40931617665659437,1.2801177317557662,-1.0138441957454454,1.2879039122812548,-0.3389086068060246,"Congo, Rep."
-0.7013421445157124,0.04004203673890088,1.3148379922504432,-0.18908072077965177,0.34317046939826457,0.29690654375765263,1.0409660816294843,-0.7028107647541966,0.4014793189137532,Costa Rica
1.4050535723766828,0.5979697159765196,-0.38452981586475266,0.12550500206592938,-0.9478918122175176,0.12729916940609956,-1.5188419004234917,1.419578356005036,-0.8854020268912026,Cote d'Ivoire
-1.2463424859089391,0.20481695025788574,0.5140513789989336,-0.06362429414021549,0.700288589111575,-1.4848938544450982,0.6649455003275099,-1.1527840748735954,0.7382175952754987,Croatia
-1.620312838020249,0.5874618782216996,-0.10397888190523347,0.544794280803897,1.1286423783780053,-0.717797736728145,0.996149831759395,-1.336914227338566,1.2953273512801888,Cyprus
-1.505554982346227,0.5953505645636102,1.4205407554589384,0.1357118407408364,1.3423497102341422,-0.3140621625258084,0.9600944408652672,-0.758275432475421,1.7228247480621912,Denmark
0.3713544652201483,-0.46331546620546427,-0.007296885606865458,-0.2626854931049148,0.21368445359291552,0.13521002364652776,0.5030720297346682,-0.06551659947997432,0.12555452758408653,Dominican Republic
