child_mort,exports,health,imports,income,inflation,life_expec,total_fer,gdpp,country
0.4264849074975657,0.05655522582637186,0.3586078309509012,0.29125515399122087,0.008047205987571446,0.08936825885978428,0.48103792415169666,0.7332268370607029,0.0030734282087258643,Afghanistan
0.06815968841285297,0.15947647391804037,0.29459291485394656,0.3152914136633793,0.07493307393621725,0.04169876733436055,0.8822355289421158,0.06709265175718848,0.0368334144642022,Albania
0.12025316455696201,0.21894208392655998,0.146674953387197,0.20355528761983213,0.09880939939384681,0.15350539291217258,0.8862275449101795,0.26517571884984026,0.040364993461806456,Algeria
0.5666991236611489,0.35559863000383096,0.0646364201367309,0.2782625811954596,0.04253523164859194,0.21417565485362092,0.558882235528942,0.7875399361022364,0.031488321927287656,Angola
0.037487828627069134,0.259538798451607,0.2622747047855811,0.38220316356155,0.14865223368250113,0.012326656394453003,0.8922155688622753,0.1437699680511182,0.11424180816844678,Antigua and Barbuda
0.057935735150925025,0.10744406516058573,0.39092604101926665,0.10351247709247009,0.14543656695420085,0.1997303543913713,0.872255489021956,0.18210862619808305,0.09610667277534385,Argentina
0.07546251217137293,0.11830797468137297,0.16096954630205096,0.29385366855037315,0.0489665651051925,0.07328582434514637,0.8223552894211577,0.07348242811501593,0.02852943141578139,Armenia
0.010710808179162605,0.11259012756516917,0.430080795525171,0.13534428044208527,0.3279256537852417,0.00963020030816641,0.996007984031936,0.11182108626198078,0.49317068980328155,Australia
0.008276533592989287,0.2927023117255891,0.5711622125543816,0.31009438454507476,0.34239615406259294,0.00686633281972265,0.9660678642714571,0.03354632587859424,0.44544664929511596,Austria
0.17818889970788704,0.3098558530742005,0.25295214418893724,0.13404502316250916,0.12373081653817397,0.1313559322033898,0.7385229540918161,0.11022364217252395,0.05353682864206016,Azerbaijan
0.02921129503407984,0.39676712924049834,0.19639527656929767,0.3302328723785048,0.32551390373901645,0.07010785824345146,0.87624750499002,0.1485623003194888,0.1953726770323283,Bahrain
0.22784810126582275,0.0908623085235947,0.10627719080174022,0.1411909382001779,0.014719714448794526,0.06721879815100154,0.7644710578842315,0.1757188498402556,0.005030113869560653,Bangladesh
0.05647517039922102,0.22523171575438417,0.38284648850217523,0.3159410423031674,0.11810339976364848,0.0015504622496147922,0.8902195608782435,0.08785942492012777,0.15051207895465263,Barbados
0.014118792599805257,0.2932740964372095,0.2361715351149783,0.4185823673896817,0.1253386499023241,0.14387519260400614,0.7644710578842315,0.04153354632587858,0.05535034218137045,Belarus
0.009250243427458614,0.43622027434230465,0.5525170913610938,0.48484448864806434,0.32551390373901645,0.016563944530046226,0.9560878243512974,0.10063897763578278,0.42158462904103317,Belgium
0.07887049659201557,0.3321554568273954,0.21068986948415164,0.37310836260451713,0.05845278195367832,0.00943759630200308,0.784431137724551,0.23642172523961658,0.03921961648961048,Belize
0.5277507302823758,0.1354615160299844,0.1423244251087632,0.24123374872753992,0.009735431019929094,0.006981895223420647,0.5928143712574849,0.659744408945687,0.005030113869560653,Benin
0.19522882181110027,0.24238525710299558,0.21068986948415164,0.45885934305654175,0.0467155983953823,0.056144067796610166,0.7984031936127742,0.18370607028753988,0.018602830990082947,Bhutan
0.21421616358325216,0.23495205585193066,0.1883157240522063,0.222394518173686,0.038596039906424094,0.08301232665639445,0.7884231536926145,0.3146964856230032,0.016693869369756323,Bolivia
0.020934761441090556,0.16919681401558684,0.5773772529521441,0.33283138693765707,0.0732448489038596,0.011941448382126347,0.8922155688622753,0.012779552715654952,0.04179671467705142,Bosnia and Herzegovina
0.24294060370009735,0.24867488893081977,0.40335612181479186,0.33283138693765707,0.10202506612214708,0.08436055469953775,0.4990019960079841,0.26357827476038337,0.05840468077389305,Botswana
0.08373904576436221,0.06055771880771452,0.44748290863890616,0.07622807422137136,0.11167206630704793,0.07944915254237288,0.8403193612774451,0.09105431309904155,0.10469700006681368,Brazil
0.03846153846153846,0.3847596502964704,0.06401491609695462,0.18146791386703792,0.6430609931586689,0.1592835130970724,0.898203592814371,0.097444089456869,0.3347268753161718,Brunei
0.03992210321324245,0.2864126798977649,0.31448104412678685,0.3438750738140542,0.11810339976364848,0.00914869029275809,0.8343313373253494,0.05431309904153353,0.06308163674369327,Bulgaria
0.5520934761441091,0.10915941929544688,0.3064014916096955,0.19186197210364697,0.0066001559598363214,0.06404083204930662,0.5149700598802394,0.7412140575079873,0.0032834139869617925,Burkina Faso
0.4430379746835442,0.05037995094087175,0.6084524549409571,0.2542263215233012,0.001246070857216358,0.11691063174114022,0.5109780439121756,0.803514376996805,0.0,Burundi
